Timestamp,filename,first_lat,first_lon,last_lat,last_lon
1723716686.0,maschsee_2024_08_15_10_11_26_47_downsampled,52.345995383,9.7507703,52.34617965,9.751084767
1723716806.0,maschsee_2024_08_15_10_13_26_48_downsampled,52.3461852,9.751079317,52.346091133,9.749683083
1723716926.0,maschsee_2024_08_15_10_15_26_49_downsampled,52.3460904,9.74968125,52.34607805,9.750407467
1723717046.0,maschsee_2024_08_15_10_17_26_50_downsampled,52.346077867,9.750411267,52.346144317,9.751306117
1723717166.0,maschsee_2024_08_15_10_19_26_51_downsampled,52.346147883,9.7513127,52.346235717,9.7508864
1723717286.0,maschsee_2024_08_15_10_21_26_52_downsampled,52.346234217,9.750881217,52.3461375,9.750406233
1723717406.0,maschsee_2024_08_15_10_23_26_53_downsampled,52.3461375,9.750406233,52.346675867,9.749383817
1723717526.0,maschsee_2024_08_15_10_25_26_54_downsampled,52.346677633,9.749374017,52.3463017,9.749883683
1723717646.0,maschsee_2024_08_15_10_27_26_55_downsampled,52.3463007,9.7498889,52.346798283,9.750781683
1723717766.0,maschsee_2024_08_15_10_29_26_56_downsampled,52.3468009,9.7507745,52.346324733,9.750247167
1723717886.0,maschsee_2024_08_15_10_31_26_57_downsampled,52.346319867,9.75024735,52.345861567,9.7501315
1723718006.0,maschsee_2024_08_15_10_33_26_58_downsampled,52.345862167,9.750127883,52.346126233,9.750150683
1723718126.0,maschsee_2024_08_15_10_35_26_59_downsampled,52.346127183,9.750150883,52.34658315,9.749474517
1723718246.0,maschsee_2024_08_15_10_37_26_60_downsampled,52.346586833,9.749468867,52.347553517,9.7484667
1723718366.0,maschsee_2024_08_15_10_39_26_61_downsampled,52.347565717,9.748450617,52.349251417,9.746965683
1723718486.0,maschsee_2024_08_15_10_41_26_62_downsampled,52.349254517,9.746963933,52.351097833,9.745714183
1723718606.0,maschsee_2024_08_15_10_43_26_63_downsampled,52.351106567,9.7457075,52.352537233,9.7434211
1723718726.0,maschsee_2024_08_15_10_45_26_64_downsampled,52.352543733,9.743408717,52.3532846,9.74148925
1723718846.0,maschsee_2024_08_15_10_47_26_65_downsampled,52.353284017,9.741484167,52.353215633,9.741244217
1723718966.0,maschsee_2024_08_15_10_49_26_66_downsampled,52.353215667,9.74124405,52.35323135,9.741261217
1723719086.0,maschsee_2024_08_15_10_51_26_67_downsampled,52.353231183,9.741260983,52.353232017,9.7412515
